ID,Directory,MapName_lang,MapDescription0_lang,MapDescription1_lang,PvpShortDescription_lang,PvpLongDescription_lang,Corpse0,Corpse1,MapType,InstanceType,ExpansionID,AreaTableID,LoadingScreenID,TimeOfDayOverride,ParentMapID,CosmeticParentMapID,TimeOffset,MinimapIconScale,CorpseMapID,MaxPlayers,WindSettingsID,ZmpFileDataID,WdtFileDataID,Flags0,Flags1
1605,FirelandsArtifact,Firelands_Artifact,,,,,0,0,1,0,6,0,274,720,-1,-1,0,1,-1,0,0,0,1344269,7773,262192
1607,ArtifactAcquisitionSubtlety,Artifact - Acquisition - Subtlety,,,,,0,0,1,5,6,0,378,-1,-1,-1,0,1,-1,0,0,0,1345504,679485021,262144
1608,Hyjal Instance,Hyjal War of the Ancients Quest,,,,,0,0,1,0,6,0,3,-1,-1,-1,0,1,-1,0,0,0,1354093,8396381,262192
1609,AcquisitionTempleofstorms,Temple of Storms,,,,,0,0,1,5,6,0,216,-1,-1,571,0,1,-1,0,0,0,1358017,679485021,262160
1610,Artifact-SerenityLegionScenario,Artifact - Serenity Legion Scenario,,,,,0,0,1,5,6,0,327,-1,870,870,0,1,-1,0,0,0,1360075,680541789,262160
1611,DeathKnightCampaign-LightsHopeChapel,Death Knight Campaign - Light's Hope Chapel,,,,,0,0,1,5,6,0,4,-1,-1,0,0,1,-1,0,0,0,1369037,8396381,262160
1612,TheRuinsofFalanaar,The Ruins of Falanaar,,,,,0,0,1,5,6,0,417,0,1220,1220,0,1,-1,0,0,0,1370726,8396381,262160
1616,Faronaar,Faronaar,,,,,0,0,1,5,6,0,411,-1,-1,1220,0,1,-1,0,0,0,1374093,142622301,262800
1617,DeathKnightCampaign-Undercity,Death Knight Campaign - Undercity,,,,,0,0,1,5,6,0,376,-1,-1,0,0,1,-1,0,0,0,1375793,8396381,262160
1618,DeathKnightCampaign-ScarletMonastery,Death Knight Campaign - Scarlet Monastery,,,,,0,0,1,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,1375889,8396381,262160
1620,ArtifactStormwind,Artifact - Stormwind,,,,,0,0,1,5,6,0,4,-1,-1,0,0,1,-1,0,0,0,1377489,679493213,262160
1621,BlackTemple-Legion,Black Temple - Legion,,,,,0,0,1,5,6,0,215,-1,-1,-1,0,1,-1,0,0,0,1378055,8396381,262144
1622,IllidanTemp,Telogrus Rift Scenario,,,,,0,0,1,5,6,0,411,-1,-1,-1,0,1,-1,0,0,0,1381605,142614109,262160
1623,MageCampaign-TheOculus,Mage Campaign - The Oculus,,,,,0,0,1,5,6,0,227,-1,-1,-1,0,1,-1,0,0,0,1383393,8404573,262160
1624,BattleofExodar,Battle of Exodar,,,,,0,0,1,5,6,0,3,-1,-1,-1,0,1,-1,0,0,0,1383625,134225501,262192
1625,TrialoftheSerpent,Trial of the Serpent,,,,,0,0,1,5,6,0,311,-1,-1,-1,0,1,-1,0,0,0,1387170,679493213,262144
1626,TheCollapseSuramarScenario,The Collapse - Suramar Scenario,,,,,0,0,1,5,6,0,411,-1,-1,1220,0,1,-1,0,11,0,1389386,142614109,262160
1627,FelHammerDHScenario,Fel Hammer DH Scenario,,,,,0,0,4,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,2449146,3585,262152
1628,Transport251513,Transport: Alliance Battleship,,,,,0,0,3,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,0,3585,262144
1629,NetherlightTemplePrison,Netherlight Temple,,,,,0,0,1,5,6,0,406,-1,-1,-1,0,1,-1,0,0,0,1394350,679480925,262144
1630,TolBarad1,Tol Barad,,,,,0,0,1,5,6,0,265,-1,-1,-1,0,1,-1,0,0,0,1395634,9821,262144
1632,TheArcwaySuramarScenario,The Arcway - Suramar Scenario,,,,,0,0,1,5,6,0,402,-1,-1,-1,0,1,-1,0,0,0,1398800,8396381,262160
1637,TransportAllianceShipPhaseableMO,Transport: Alliance Ship PhaseableMO,,,,,0,0,3,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,0,3585,262144
1638,TransportHordeShipPhaseableMO,Transport: Horde Ship PhaseableMO,,,,,0,0,3,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,0,3585,262144
1639,TransportKvaldirShipPhaseableMO,Transport: Kvaldir Ship PhaseableMO,,,,,0,0,3,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,0,3585,262144
1642,Zandalar,Zandalar,,,,,0,0,1,0,7,0,552,-1,-1,-1,0,1,-1,0,12,1602425,1436413,142622301,1040
1643,KulTiras,Kul Tiras,,,,,0,0,1,0,7,0,551,-1,-1,-1,0,1,-1,0,12,1602424,1433921,142622301,1040
1644,PlunderIsle,Plunder Isle,,,,,0,0,1,0,6,0,0,-1,-1,-1,0,1,-1,0,12,0,1440315,142622301,262160
1645,Islands,Crescent Isle (Islands Prototype),,,,,0,0,1,5,7,0,434,-1,-1,-1,0,1,-1,0,12,0,1444256,411057759,263728
1646,BlackRookSenario,Black Rook Hold [Scenario],,,,,0,0,1,5,6,0,404,-1,-1,-1,0,1,-1,0,14,0,1446568,142622301,262160
1647,VoljinsFuneralPyre,Vol'jin's Funeral Pyre,,,,,0,0,4,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,1777356,3585,262144
1648,Helhiem2,Trial of Valor,,,,,0,0,1,2,6,0,422,-1,-1,-1,0,1,-1,0,0,0,1447924,8396381,262656
1649,Transport254124,Transport: Horde Battleship,,,,,0,0,3,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,0,3585,262144
1650,Acherus,Legion Command Ship Transport,,,,,0,0,4,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,1777267,3649,262192
1651,Karazahn1,Return to Karazhan,,,,,-11110.41,-2004.065,1,1,6,3457,423,-1,-1,-1,0,1,0,10,20,0,1453131,8396381,262672
1653,LightsHeart,Great Dark Beyond,,,,,0,0,1,5,6,0,411,-1,-1,-1,0,1,-1,0,0,0,1467292,144711261,262144
1655,8DevLand,8.0 Dev Land,,,,,0,0,1,0,6,0,146,-1,-1,-1,0,1,-1,0,12,0,1492884,142622303,262168
1657,BladesEdgeArena2,zzOldBlade's Edge Arena,,,,,0,0,1,0,6,0,218,-1,-1,-1,0,1,-1,0,11,0,1496187,8396381,262160
1658,EnvironmentLandDevOnly,Environment Art Land - Dev Only,,,,,0,0,1,0,6,0,4,-1,-1,-1,0,1,-1,0,12,0,1498241,142622303,263184
1661,Gnoll Revolution,[DEV] Demo Map,,,,,0,0,1,0,6,0,191,-1,-1,-1,0,1,-1,0,12,0,1506722,142622303,262160
1662,SuramarEndScenario,Suramar,,,,,0,0,1,5,6,0,0,-1,-1,1220,0,1,-1,0,0,0,1512034,15965,262192
1663,DungeonBlockout,Dungeon Blockout,,,,,0,0,1,1,6,0,200,-1,-1,-1,0,1,-1,0,0,0,1510960,8396381,262144
1666,BrokenShoreIntro,The Assault on Broken Shore,,,,,0,0,1,5,6,0,411,-1,1220,1220,0,1,-1,0,0,0,1515095,-2004861347,264208
1667,LegionShipVertical,Legion Ship - Vertical,,,,,0,0,1,5,6,0,411,-1,-1,-1,0,1,-1,0,0,0,1515286,8396381,262192
1668,LegionShipHorizontal,Legion Ship - Horizontal,,,,,0,0,1,5,6,0,411,-1,-1,-1,0,1,-1,0,0,0,1515295,8396381,262192
1669,Argus 1,Argus,,,,,0,0,1,0,6,0,432,-1,-1,-1,0,1,-1,0,12,1693424,1516755,10493533,262192
1670,BrokenshorePristine,Broken Shore (Delete),,,,,0,0,1,0,6,0,411,-1,-1,-1,0,1,-1,0,0,0,1516083,8396381,262192
1671,BrokenShorePrepatch,Broken Shore - Prepatch 7.2 (Backup),,,,,0,0,1,0,6,0,411,-1,1220,1220,0,1,-1,0,0,1559806,1516357,8396381,262192
1672,bladesedgearena2b,Blade's Edge Arena,,,,,0,0,1,4,6,3702,424,-1,-1,-1,0,1,-1,0,11,0,1517581,8396381,786448
1673,EyeofEternityScenario,The Eye of Eternity - Scenario,,,,,0,0,1,5,6,0,236,-1,-1,-1,0,1,-1,0,0,0,1518035,671096413,262704
1675,WinterAB,Winter AB_old,,,,,0,0,1,0,6,0,411,-1,-1,-1,0,1,-1,0,12,0,1522385,142622301,262160
1676,TombofSargerasRaid,Tomb of Sargeras,,,,,0,0,1,2,6,0,427,-1,-1,1220,0,1,-1,0,12,0,1532459,-2004869539,262928
1677,TombofSargerasDeungeon,Cathedral of Eternal Night,,,,,0,0,1,1,6,0,426,-1,-1,-1,0,1,-1,0,12,0,1536793,-2004861347,262672
1678,ABPhase1,AB Phase 1,,,,,0,0,1,0,6,0,411,-1,-1,-1,0,1,-1,0,12,0,1524817,142622301,262160
1679,ABPhase2,AB Phase 2,,,,,0,0,1,0,6,0,411,-1,-1,-1,0,1,-1,0,12,0,1524716,142622301,262160
1680,ABPhase3,AB Phase 3,,,,,0,0,1,0,6,0,411,-1,-1,-1,0,1,-1,0,12,0,1777334,142622301,262160
1681,ABWinter,Arathi Basin Winter,The Arathi Basin is one of the main staging points of war between the humans and the Forsaken in Azeroth.,The Arathi Basin is one of the main staging points of war between the humans and the Forsaken in Azeroth.,,,0,0,1,3,6,0,425,-1,-1,-1,0,1,-1,0,13,0,1524403,142622301,786448
1682,ArtifactsDemonHunterOrderHallPhase,The Fel Hammer Terrain Phase,,,,,0,0,1,0,6,0,396,-1,-1,-1,0,1,-1,0,0,0,1527026,10763869,262416
1683,ArtifactGnomeregan,Artifact - Gnomeregan,,,,,0,0,1,5,6,0,193,-1,-1,-1,0,1,-1,0,0,0,1526661,671096413,262192
1684,dreadscarriftwarlockplatform,Dread Scar Rift - Warlock Scenario Platform,,,,,0,0,1,5,6,0,401,-1,-1,-1,0,1,-1,0,0,0,1530364,671096413,262832
1685,AITestMap8,AI Test Map 8,,,,,0,0,1,0,6,0,411,-1,-1,-1,0,1,-1,0,12,0,1531026,411057751,262160
1686,AITestMap8b,AI Test - Arathi Basin,The Arathi Basin is one of the main staging points of war between the humans and the Forsaken in Azeroth.,The Arathi Basin is one of the main staging points of war between the humans and the Forsaken in Azeroth.,,,0,0,1,3,6,8526,411,-1,-1,-1,0,1,-1,0,12,0,1533837,142622303,786448
1687,WailingCavernsPetBattle,Wailing Caverns,,,,,0,0,1,5,0,0,143,-1,-1,-1,0,1,-1,0,0,0,1530808,7765,262184
1688,DeadminesPetBattle,Deadmines,,,,,0,0,1,5,0,0,142,-1,-1,-1,0,1,-1,0,0,0,1538471,7765,262176
1689,EyeofEternityMageClassMount,The Eye of Eternity - Mage Class Mount,,,,,0,0,1,5,6,0,236,-1,-1,-1,0,1,-1,0,0,0,1530966,671096413,262192
1690,SnakeCave,Snake Cave,,,,,0,0,1,0,6,0,0,-1,-1,-1,0,1,-1,0,12,0,1531726,8396383,262192
1691,CookingImpossible,Cooking: Impossible,"This brawl takes place in the Valley of the Four Winds

Cooking: Impossible is a 10 flag capture style battle","This brawl takes place in the Valley of the Four Winds

Cooking: Impossible is a 10 flag capture style battle",Complete Nomi's Chili Recipe,"- Gather Ingredients from the Valley and bring them to Nomi
- First to gather 10 Ingredients wins
- Dying or being Stunned will cause you to drop the Ingredients",0,0,1,3,7,0,354,-1,-1,870,0,1,-1,0,0,0,1535693,142622301,786448
1692,PitofSaronDeathKnight,Pit of Saron - Death Knight Campaign,,,,,5592.057,2010.271,1,0,6,0,252,-1,-1,-1,0,1,-1,0,0,0,1537230,1565,262144
1693,MardumScenarioClientScene,Stormstout Brewery - Monk Scenario,,,,,0,0,1,5,6,0,318,-1,-1,-1,0,1,-1,0,0,0,1537717,10501725,262160
1694,GnomereganPetBattle,Gnomeregan,,,,,0,0,1,5,0,0,193,-1,-1,-1,0,1,-1,0,0,0,1538553,7765,262176
1695,BrokenShoreBattleshipFinale,Battleship: Ruin,,,,,0,0,1,5,6,0,411,-1,-1,1220,0,1,-1,0,0,0,1543351,545275485,262160
1696,LegionCommandCenter,Legion - Command Center,,,,,0,0,4,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,1777281,3585,262152
1697,LegionSpiderCave,Legion - Legion Spider Cave,,,,,0,0,4,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,1777275,3585,262152
1698,ArtifactAcquisitionTank,Artifact - Acquisition - Tank,,,,,0,0,1,5,6,0,411,-1,-1,-1,0,1,-1,0,0,0,1544153,679485021,262656
1699,LegionFelCave,Legion - Legion Fel Cave,,,,,0,0,4,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,1777328,3585,262152
1700,LegionFelFirenovaArea,Legion - Legion Fel Firenova Area,,,,,0,0,4,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,1777322,3585,262152
1701,LegionBarracks,Legion - Legion Barracks,,,,,0,0,4,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,1777316,3585,262152
1702,ArtifactHighmountainDualBoss,Artifact - Highmountain - Dual Boss,,,,,0,0,1,5,6,0,407,-1,-1,1220,0,1,-1,0,0,0,1548191,-1467998627,262800
1703,HallsofValorScenario,Halls of Valor - Scenario,,,,,0,0,1,5,6,0,415,-1,-1,-1,0,1,-1,0,0,0,1548957,671096413,262704
1704,LegionShipHorizontalValsharah,Legion Ship - Horizontal - Valsharah,,,,,0,0,1,5,6,0,411,-1,-1,1220,0,1,-1,0,0,0,1550329,-2139079075,262448
1705,LegionShipHorizontalAzsuna,Legion Ship - Horizontal - Azsuna,,,,,0,0,1,5,6,0,411,-1,-1,1220,0,1,-1,0,0,0,1561525,-2139079075,262448
1706,LegionShipHorizontalHighMountain,Legion Ship - Vertical - HighMountain,,,,,0,0,1,5,6,0,411,-1,-1,1220,0,1,-1,0,0,0,1561487,-2139079075,262448
1707,LegionShipHorizontalStormheim,Legion Ship - Vertical - Stormheim,,,,,0,0,1,5,6,0,411,-1,-1,1220,0,1,-1,0,0,0,1561550,-2139079075,262448
1708,StratholmePaladinClassMount,Stratholme - Paladin Class Mount,,,,,0,0,1,5,6,0,101,-1,-1,-1,0,1,-1,0,0,0,1551840,671096413,262192
1710,BlackRookHoldArtifactChallenge,Black Rook Hold - Artifact Challenge,,,,,0,0,1,5,6,0,404,-1,-1,-1,0,1,-1,0,0,0,1561681,671096413,262704
1711,SouthseaPirateShip715BoatHoliday,Alliance Submarine (7.1.5 Boat Holiday),,,,,0,0,3,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,0,1537,262152
1712,ArgusRaid,"Antorus, the Burning Throne",,,,,0,0,1,2,6,0,431,1260,-1,-1,0,1,-1,0,0,0,1569154,142614109,263728
1714,HallsOfValorWarriorClassMount,Halls Of Valor - Warrior Class Mount,,,,,0,0,1,5,6,0,415,-1,-1,-1,0,1,-1,0,0,0,1570457,704650845,262192
1715,BlackrockMountainBrawl,Battle for Blackrock Mountain,,,,,0,0,1,3,6,0,189,-1,-1,0,0,1,-1,0,0,0,1570599,15965,786448
1716,brokenshorewardentower,Broken Shore Mage Tower,,,,,0,0,4,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,1777304,134221313,262152
1717,AnimPlayground,Anim Playground,,,,,0,0,1,0,6,0,182,-1,-1,-1,0,1,-1,0,12,0,1571856,142622303,262160
1718,Nazjatar,Nazjatar,,,,,0,0,1,0,7,0,571,-1,-1,-1,0,1,-1,0,12,0,1574136,142622301,263184
1719,warlockmountscenario,Dread Scar Rift - Warlock Mount Scenario,,,,,0,0,1,5,6,0,401,-1,-1,-1,0,1,-1,0,0,0,1573557,671096413,262192
1723,ColdridgeValley,Coldridge Valley,,,,,0,0,1,5,6,0,4,-1,-1,0,0,1,-1,0,0,0,1576633,8404573,262160
1726,RaceTrackBG,[TEMP] RaceTrackBG,,,,,0,0,1,3,6,0,376,-1,-1,-1,0,1,-1,0,12,0,1579037,8404575,786448
1728,HallsofValorHunterScenario,Halls of Valor,,,,,0,0,1,5,6,0,415,0,-1,-1,0,1,-1,0,0,0,1579362,15965,262144
1729,EyeofEternityMageClassMountShort,The Eye of Eternity - Mage Class Mount (Shorter Version),,,,,0,0,1,5,6,0,236,-1,-1,-1,0,1,-1,0,0,0,1579593,671096413,262192
1730,ShrineofAvianaDefenseScenario,Shrine of Aviana Defense - Scenario,,,,,0,0,1,5,6,0,3,-1,-1,1,0,1,-1,0,0,0,1583240,536878685,262192
1731,DruidMountFinaleScenario,Druid Mount Finale - Scenario,,,,,0,0,1,5,6,0,411,-1,-1,1220,0,1,-1,0,0,0,1583279,671096413,262192
1732,FelwingLedgeDemonHunterClassMount,Felwing Ledge - Demon Hunter Class Mount,,,,,0,0,1,5,6,0,396,-1,-1,-1,0,1,-1,0,0,0,1584314,-1467998627,262192
1733,AzerothsWarningScenario,Azeroth's Warning Scenario,,,,,0,0,1,5,6,0,4,-1,-1,-1,0,1,-1,0,12,0,1585040,142622301,262160
1734,ThroneoftheFourWindsShamanClassMounts,Throne of the Four Winds - Shaman Class Mount,,,,,0,0,1,5,6,0,271,-1,-1,-1,0,1,-1,0,0,0,1585873,679485021,262704
1735,DKMountScenario,Frozen Wastes,,,,,0,0,1,5,6,0,216,-1,-1,-1,0,1,-1,0,0,0,1586010,15965,262144
1736,RubySanctumDKMountScenario,The Ruby Sanctum,,,,,0,0,1,5,6,0,254,-1,-1,-1,0,1,-1,0,0,0,1586117,15965,262144
1737,AkazamarakHatScenario,Pocket Dimension Akazamzaraks Hat Scenario,,,,,0,0,1,5,6,0,411,-1,-1,-1,0,1,-1,0,0,0,1586908,671096413,262192
1738,LostGlacierDKMountScenario,The Lost Glacier,,,,,0,0,1,5,6,0,216,-1,-1,-1,0,1,-1,0,0,0,1590424,15965,262144
1739,AITestMapABDebug,AI Test Map - Arathi Basin - Debug Version,The Arathi Basin is one of the main staging points of war between the humans and the Forsaken in Azeroth.,The Arathi Basin is one of the main staging points of war between the humans and the Forsaken in Azeroth.,,,0,0,1,5,6,8526,183,-1,-1,-1,0,1,-1,0,12,0,1593818,142622303,262160
1740,AITestMapWSGDebug,AI Test - Warsong Gulch,"A valley Bordering Ashenvale Forest and the Barrens, Warsong Gulch hosts a constant battle between the Horde and Alliance.","A valley Bordering Ashenvale Forest and the Barrens, Warsong Gulch hosts a constant battle between the Horde and Alliance.",Capture the enemy flag,"- Defend your flag
- Capture the enemy flag
- Most recent capture wins",0,0,1,3,6,8526,122,-1,-1,-1,0,1,-1,0,12,0,1593733,142622303,786448
1741,ExodarDalaran,The Vindicaar,,,,,0,0,4,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,1777298,3585,262152
1744,MogWeek,Trial of Style,,,,,0,0,1,5,6,0,224,-1,-1,-1,0,1,-1,0,0,0,1601575,7773,262194
1746,ArcatrazScenario,Tempest Keep: The Arcatraz,,,,,0,0,1,5,6,0,206,-1,-1,-1,0,1,-1,0,0,0,1603401,15965,262144
1747,animationplayground,Animation Playground,,,,,0,0,1,0,6,0,270,-1,-1,-1,0,1,-1,0,0,0,1603713,9453151,262192
1749,WarfrontBarrens,Warfront Barrens,,,,,0,0,1,0,7,0,3,-1,-1,1,0,1,-1,0,12,0,1608197,142622303,262160
1750,Azuremyst Isle (7.3 Intro),Azuremyst Isle,,,,,0,0,1,0,6,0,198,-1,-1,530,0,1,-1,0,0,0,1610885,-2147475875,262176
1751,AllianceBattleship73Intro,Alliance Battleship (7.3 Intro),,,,,0,0,4,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,2449133,3585,262144
1752,SunstriderShip73Intro,Sunstrider Battleship (7.3 Intro),,,,,0,0,4,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,2449137,3585,262144
1753,ArgusDungeon,Seat of the Triumvirate,,,,,0,0,1,1,6,0,430,-1,-1,-1,0,1,-1,0,12,0,1618081,8396381,262704
1754,PirateTownDungeon,Freehold,,,,,0,0,1,1,7,0,547,360,-1,-1,0,1,-1,0,12,0,1618501,8404573,262704
1756,ChromieScenario,The Deaths of Chromie,,,,,0,0,1,5,6,0,428,-1,-1,-1,0,1,-1,0,0,0,1619285,7773,262192
1759,Transport_WarfrontBarrensGunship,Transport: WarfrontBarrensGunship,,,,,0,0,3,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,0,1555,262144
1760,LordaeronScenario,Lordaeron,,,,,0,0,1,5,6,0,4,720,-1,-1,0,1,-1,0,12,0,1629013,142622301,262930
1762,CityofGoldInteriorDungeon,Kings' Rest,,,,,0,0,1,1,7,0,439,720,-1,-1,0,1,-1,0,12,0,1660008,8404573,262672
1763,CityofGoldExteriorDungeon,Atal'Dazar,,,,,0,0,1,1,7,0,438,720,-1,-1,0,1,-1,0,12,0,1659857,8396381,262704
1764,EndlessHallsScenario,Endless Halls,,,,,0,0,1,5,6,0,330,-1,-1,-1,0,1,-1,0,0,0,1661384,15965,262272
1765,WarfrontsPrototype,Warfronts Prototype,,,,,0,0,1,5,7,0,3,-1,-1,-1,0,1,-1,0,12,0,1661884,142622303,262144
1771,KulTirasPrison,Tol Dagor,,,,,0,0,1,1,7,0,550,-1,-1,1643,0,1,-1,0,13,0,1663684,-2139079075,263952
1773,VoildElf,Shadow of Azeroth,,,,,0,0,1,0,0,0,4,-1,0,0,0,1,-1,0,12,0,1669000,151010909,262168
1774,LightforgedDraenei,Forge of Aeons,,,,,0,0,1,5,0,0,411,-1,-1,-1,0,1,-1,0,12,0,1669055,151010909,262168
1775,HighmountainMaw,Maw of N'Zoth,,,,,0,0,4,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,1777229,3585,262152
1776,OrgrimmarEmbassy,Horde Battleship - The Banshee's Wail,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,1777223,3585,262144
1778,ArgusRifts,Level Design Land,,,,,0,0,1,0,7,0,0,-1,-1,-1,0,1,-1,0,12,0,1670532,8396383,262192
1779,Argus_Rifts,Invasion Points,,,,,0,0,1,0,6,0,0,-1,-1,-1,0,1,-1,0,0,0,1670743,8396381,262192
1780,Islands8,Islands LD Playground,,,,,0,0,1,5,7,0,434,-1,-1,-1,0,1,-1,0,12,0,1672153,411057759,263728
1782,SilithusBG,Seething Strand,"This battleground takes place in the Valley of the Four Winds

Gold Rush is a 15 vs 15 resource battle","This battleground takes place in the Valley of the Four Winds

Gold Rush is a 15 vs 15 resource battle",Collect Azerite from Silithus,- Collect 10 Azerite for your faction to win,0,0,1,3,6,0,3,-1,-1,1,0,1,-1,0,0,0,1673777,8396381,786448
1784,PA_SMALL_CAVE01_Pristine_A,8.0 Islands - Cave - Hozen [Dev/Not Used],,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449152,3587,262144
1785,Islands_Pirateship_Plank,8.0 Islands - Ship - Pirateship,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449153,3585,262144
1786,Islands_Transport_Horde_Zeppelin,8.0 Islands - Zeppelin - Goblin,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449154,3585,262144
1787,Islands_PA_Mogu_Crypt_07,8.0 Islands - Micro - Mogu Crypt,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449155,3585,262144
1788,Islands_6AS_Cave_01,8.0 Islands - Cave - Primitve [Dev/Not Used],,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449156,3587,262144
1789,Islands_Saurok_Cave_Large,8.0 Islands - Cave - Saurok - Large [Dev/Not Used],,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,1777310,3587,262144
1795,ShwayderLand,ShwayderLand,,,,,0,0,1,0,6,0,327,-1,-1,-1,0,1,-1,0,0,0,1680166,25181791,262160
1802,AzeriteBG,8.0 BG Temp,"This battleground takes place in the Valley of the Four Winds

Gold Rush is a 15 vs 15 resource battle","This battleground takes place in the Valley of the Four Winds

Gold Rush is a 15 vs 15 resource battle",Collect Azerite from Silithus,- Collect 10 Azerite for your faction to win,0,0,1,3,7,0,245,-1,-1,-1,0,1,-1,0,12,0,1685798,8396383,786448
1803,AzeriteBG1,Seething Shore,Large quantities of Azerite has been discovered off the coast of Feralas in a forgotten unexplored island now known as the Seething Shore.,Large quantities of Azerite has been discovered off the coast of Feralas in a forgotten unexplored island now known as the Seething Shore.,Collect Azerite,- Collect 1500 Azerite,0,0,1,3,6,0,436,-1,-1,-1,0,1,-1,0,0,0,1686724,8404573,786448
1804,WarfrontsPrototype3,The Battle for Stromgarde,,,,,0,0,1,5,7,0,3,-1,-1,-1,0,1,-1,0,17,0,1693564,142622303,262272
1805,Islands_7HU_Transport_Alliance_Battleship01,8.0 Islands - Event,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449157,3587,262144
1806,StormwindEmbassy,Alliance Battleship -  Wind's Redemption,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,1777211,3585,262144
1807,Islands_6OR_Horde_Ship01,8.0 Islands - Event,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,2449158,3587,262144
1809,MechagnomeIsland,Mechagnome Island,,,,,0,0,1,0,6,0,0,-1,-1,-1,0,1,-1,0,12,0,1697398,10501727,262192
1811,QuestTraining,Quest Training,,,,,0,0,1,0,6,0,251,-1,-1,-1,0,1,-1,0,12,0,1697819,10501727,262192
1812,SuramarNightborneUnlock,Suramar,,,,,0,0,1,5,6,0,0,-1,-1,1220,0,1,-1,0,0,0,1699486,134233693,262192
1813,Islands801,Un'gol Ruins (Islands 1),,,Test - Islands - Un'gol Ruins,,0,0,1,5,7,0,549,-1,-1,-1,0,1,-1,0,12,0,1702779,411057757,427568
1814,Islands802,Havenswood (Islands 2),,,,,0,0,1,5,7,0,549,-1,-1,-1,0,1,-1,0,12,0,1705997,411057757,427568
1815,Silithus,Silithus Phase,,,,,0,0,1,0,6,0,3,-1,-1,-1,0,1,-1,0,0,0,1708051,159399517,262160
1817,SilithusPhase01,Silithus: The Wound,,,,,0,0,1,0,0,0,3,-1,1,-1,0,1,-1,0,0,1771936,1711065,25181789,262416
1818,SilvermoonCity,Silvermoon City,,,,,0,0,1,5,0,0,0,-1,-1,-1,0,1,-1,0,12,0,1711924,151010909,262168
1822,BoralusDungeon,Siege of Boralus,,,,,0,0,1,1,7,0,542,-1,-1,1643,0,1,-1,0,12,0,1721709,-2139079075,262960
1825,KulTirasArena,Hook Point,,,,,0,0,1,4,7,0,545,0,-1,1643,0,1,-1,0,12,0,1712797,8396381,787728
1839,KarazanChess,Karazan Chess,,,,,0,0,1,0,7,0,200,-1,-1,-1,0,1,-1,0,11,0,1720699,8396381,262160
1840,SunwellUnlockScenario,The Sunwell,,,,,12551.76,-6774.565,1,5,6,0,411,-1,-1,-1,0,1,530,25,0,0,1721446,151010909,262168
1841,UnderrotDungeon,The Underrot,,,,,0,0,1,1,7,0,553,-1,-1,-1,0,1,-1,0,20,0,1721901,8396381,262704
1844,Islands_7FK_Forsaken_Ship03,8.0 Islands - Event,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,1777259,3585,262144
1845,Islands_7VR_Vrykul_Ship01,8.0 Islands - Event,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,1777253,3585,262144
1846,Islands_6HU_Transport_Cargoship,8.0 Islands - Ship - 6HU Cargoship,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,1777247,3585,262144
1847,Dev Map  G,Dev Map - G,,,,,0,0,1,0,6,0,0,-1,-1,-1,0,1,-1,0,12,0,1727578,142622303,263184
1849,Islands_ND_ICEBREAKER_SHIP_BG_TRANSPORT,8.0 Islands - Event,,,,,0,0,4,0,7,0,0,-1,-1,-1,0,1,-1,0,0,0,1777200,3587,262144
